country,points,rating,price,province,variety,type
Argentina,85,very good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,11,Mendoza Province,Chardonnay,white
Argentina,85,very good,11,Mendoza Province,Chardonnay,white
Argentina,85,very good,11,Mendoza Province,Chardonnay,white
Argentina,85,very good,11,Mendoza Province,Chardonnay,white
Argentina,85,very good,11,Mendoza Province,Chardonnay,white
Argentina,85,very good,11,Mendoza Province,Chardonnay,white
Argentina,85,very good,11,Mendoza Province,Chardonnay,white
Argentina,85,very good,11,Mendoza Province,Chardonnay,white
Argentina,85,very good,11,Mendoza Province,Chardonnay-Sauvignon,white
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec,red
Argentina,85,very good,11,Mendoza Province,Malbec-Syrah,red
Argentina,85,very good,11,Mendoza Province,Merlot,red
Argentina,85,very good,11,Mendoza Province,Merlot,red
Argentina,85,very good,11,Mendoza Province,Pinot Gris,white
Argentina,85,very good,11,Mendoza Province,Red Blend,red
Argentina,85,very good,11,Mendoza Province,Sauvignon Blanc,white
Argentina,85,very good,11,Mendoza Province,Syrah,red
Argentina,85,very good,11,Other,Malbec,red
Argentina,85,very good,11,Other,Red Blend,red
Argentina,85,very good,11,Other,Viognier,white
Argentina,85,very good,11,Other,White Blend,white
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,12,Mendoza Province,Chardonnay,white
Argentina,85,very good,12,Mendoza Province,Chardonnay,white
Argentina,85,very good,12,Mendoza Province,Chenin Blanc-Chardonnay,white
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Malbec,red
Argentina,85,very good,12,Mendoza Province,Merlot,red
Argentina,85,very good,12,Mendoza Province,Merlot,red
Argentina,85,very good,12,Mendoza Province,Merlot,red
Argentina,85,very good,12,Mendoza Province,Merlot,red
Argentina,85,very good,12,Mendoza Province,Red Blend,red
Argentina,85,very good,12,Mendoza Province,Rosado,rose
Argentina,85,very good,12,Mendoza Province,Sauvignon Blanc,white
Argentina,85,very good,12,Mendoza Province,Sauvignon Blanc,white
Argentina,85,very good,12,Mendoza Province,Sauvignon Blanc,white
Argentina,85,very good,12,Other,Cabernet Sauvignon,red
Argentina,85,very good,12,Other,Cabernet Sauvignon,red
Argentina,85,very good,12,Other,Chardonnay,white
Argentina,85,very good,12,Other,Chardonnay,white
Argentina,85,very good,12,Other,Malbec,red
Argentina,85,very good,12,Other,Malbec,red
Argentina,85,very good,12,Other,Malbec,red
Argentina,85,very good,12,Other,Sauvignon Blanc,white
Argentina,85,very good,12,Other,White Blend,white
Argentina,85,very good,13,Mendoza Province,Bonarda,red
Argentina,85,very good,13,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,13,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,13,Mendoza Province,Cabernet Sauvignon-Merlot,red
Argentina,85,very good,13,Mendoza Province,Chardonnay,white
Argentina,85,very good,13,Mendoza Province,Chardonnay,white
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec,red
Argentina,85,very good,13,Mendoza Province,Malbec-Cabernet Sauvignon,red
Argentina,85,very good,13,Mendoza Province,Merlot,red
Argentina,85,very good,13,Mendoza Province,Pinot Grigio,white
Argentina,85,very good,13,Mendoza Province,Red Blend,red
Argentina,85,very good,13,Mendoza Province,Rose,rose
Argentina,85,very good,13,Mendoza Province,Rose,rose
Argentina,85,very good,13,Mendoza Province,Rose,rose
Argentina,85,very good,13,Mendoza Province,Syrah,red
Argentina,85,very good,13,Mendoza Province,Viognier,white
Argentina,85,very good,13,Mendoza Province,White Blend,white
Argentina,85,very good,13,Other,Cabernet Sauvignon,red
Argentina,85,very good,13,Other,Cabernet Sauvignon,red
Argentina,85,very good,13,Other,Cabernet Sauvignon,red
Argentina,85,very good,13,Other,Malbec,red
Argentina,85,very good,14,Mendoza Province,Bonarda,red
Argentina,85,very good,14,Mendoza Province,Bordeaux-style Red Blend,red
Argentina,85,very good,14,Mendoza Province,Bordeaux-style Red Blend,red
Argentina,85,very good,14,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,14,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,14,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,14,Mendoza Province,Chardonnay,white
Argentina,85,very good,14,Mendoza Province,Chardonnay,white
Argentina,85,very good,14,Mendoza Province,Chardonnay-Viognier,white
Argentina,85,very good,14,Mendoza Province,Malbec,red
Argentina,85,very good,14,Mendoza Province,Malbec,red
Argentina,85,very good,14,Mendoza Province,Malbec,red
Argentina,85,very good,14,Mendoza Province,Malbec,red
Argentina,85,very good,14,Mendoza Province,Malbec,red
Argentina,85,very good,14,Mendoza Province,Malbec,red
Argentina,85,very good,14,Mendoza Province,Pinot Grigio,white
Argentina,85,very good,14,Mendoza Province,Pinot Grigio,white
Argentina,85,very good,14,Mendoza Province,Tocai,white
Argentina,85,very good,14,Other,Cabernet Sauvignon,red
Argentina,85,very good,14,Other,Malbec,red
Argentina,85,very good,14,Other,Pinot Noir,red
Argentina,85,very good,14,Other,Pinot Noir,red
Argentina,85,very good,14,Other,Pinot Noir,red
Argentina,85,very good,14,Other,Sauvignon Blanc,white
Argentina,85,very good,15,Mendoza Province,Bonarda,red
Argentina,85,very good,15,Mendoza Province,Bonarda,red
Argentina,85,very good,15,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,15,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,15,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,15,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,15,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,15,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,15,Mendoza Province,Chardonnay,white
Argentina,85,very good,15,Mendoza Province,Chardonnay,white
Argentina,85,very good,15,Mendoza Province,Chardonnay-Viognier,white
Argentina,85,very good,15,Mendoza Province,Malbec,red
Argentina,85,very good,15,Mendoza Province,Malbec,red
Argentina,85,very good,15,Mendoza Province,Malbec,red
Argentina,85,very good,15,Mendoza Province,Malbec,red
Argentina,85,very good,15,Mendoza Province,Malbec,red
Argentina,85,very good,15,Mendoza Province,Malbec,red
Argentina,85,very good,15,Mendoza Province,Malbec,red
Argentina,85,very good,15,Mendoza Province,Malbec,red
Argentina,85,very good,15,Mendoza Province,Malbec-Cabernet Sauvignon,red
Argentina,85,very good,15,Mendoza Province,Pinot Noir,red
Argentina,85,very good,15,Mendoza Province,Pinot Noir,red
Argentina,85,very good,15,Mendoza Province,Red Blend,red
Argentina,85,very good,15,Mendoza Province,Red Blend,red
Argentina,85,very good,15,Mendoza Province,Red Blend,red
Argentina,85,very good,15,Mendoza Province,Red Blend,red
Argentina,85,very good,15,Mendoza Province,Rose,rose
Argentina,85,very good,15,Mendoza Province,Semillon,white
Argentina,85,very good,15,Mendoza Province,Semillon,white
Argentina,85,very good,15,Mendoza Province,Sauvignon Blanc,white
Argentina,85,very good,15,Mendoza Province,Sparkling Blend,white
Argentina,85,very good,15,Mendoza Province,Sparkling Blend,white
Argentina,85,very good,15,Mendoza Province,Syrah,red
Argentina,85,very good,15,Mendoza Province,Syrah,red
Argentina,85,very good,15,Mendoza Province,Syrah,red
Argentina,85,very good,15,Mendoza Province,White Blend,white
Argentina,85,very good,15,Mendoza Province,White Blend,white
Argentina,85,very good,15,Other,Cabernet Sauvignon,red
Argentina,85,very good,15,Other,Malbec,red
Argentina,85,very good,15,Other,Merlot,red
Argentina,85,very good,15,Other,Pinot Noir,red
Argentina,85,very good,15,Other,Pinot Noir,red
Argentina,85,very good,15,Other,Pinot Noir,red
Argentina,85,very good,15,Other,Pinot Noir,red
Argentina,85,very good,16,Mendoza Province,Cabernet Franc,red
Argentina,85,very good,16,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,16,Mendoza Province,Chardonnay,white
Argentina,85,very good,16,Mendoza Province,Malbec,red
Argentina,85,very good,16,Mendoza Province,Malbec,red
Argentina,85,very good,16,Mendoza Province,Malbec,red
Argentina,85,very good,16,Mendoza Province,Malbec,red
Argentina,85,very good,16,Mendoza Province,Malbec,red
Argentina,85,very good,16,Mendoza Province,Malbec,red
Argentina,85,very good,16,Mendoza Province,Malbec,red
Argentina,85,very good,16,Mendoza Province,Malbec,red
Argentina,85,very good,16,Mendoza Province,Pinot Noir,red
Argentina,85,very good,16,Mendoza Province,Semillon,white
Argentina,85,very good,16,Mendoza Province,Sauvignon Blanc,white
Argentina,85,very good,16,Other,Bonarda,red
Argentina,85,very good,16,Other,Malbec,red
Argentina,85,very good,17,Mendoza Province,Bonarda,red
Argentina,85,very good,17,Mendoza Province,Bonarda,red
Argentina,85,very good,17,Mendoza Province,Bonarda,red
Argentina,85,very good,17,Mendoza Province,Bonarda,red
Argentina,85,very good,17,Mendoza Province,Cabernet Blend,red
Argentina,85,very good,17,Mendoza Province,Cabernet Franc-Cabernet Sauvignon,red
Argentina,85,very good,17,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,17,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,17,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,17,Mendoza Province,Chardonnay,white
Argentina,85,very good,17,Mendoza Province,Chardonnay,white
Argentina,85,very good,17,Mendoza Province,Malbec,red
Argentina,85,very good,17,Mendoza Province,Malbec,red
Argentina,85,very good,17,Mendoza Province,Malbec,red
Argentina,85,very good,17,Mendoza Province,Malbec,red
Argentina,85,very good,17,Mendoza Province,Malbec,red
Argentina,85,very good,17,Mendoza Province,Malbec,red
Argentina,85,very good,17,Mendoza Province,Merlot,red
Argentina,85,very good,17,Mendoza Province,Pinot Noir,red
Argentina,85,very good,17,Mendoza Province,Pinot Noir,red
Argentina,85,very good,17,Mendoza Province,Pinot Noir,red
Argentina,85,very good,17,Mendoza Province,Red Blend,red
Argentina,85,very good,18,Mendoza Province,Bonarda,red
Argentina,85,very good,18,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,18,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,18,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,18,Mendoza Province,Chardonnay,white
Argentina,85,very good,18,Mendoza Province,Malbec,red
Argentina,85,very good,18,Mendoza Province,Malbec,red
Argentina,85,very good,18,Mendoza Province,Malbec,red
Argentina,85,very good,18,Mendoza Province,Merlot,red
Argentina,85,very good,18,Other,Barbera,red
Argentina,85,very good,18,Other,Pinot Noir,red
Argentina,85,very good,19,Mendoza Province,Chardonnay,white
Argentina,85,very good,19,Mendoza Province,Chardonnay,white
Argentina,85,very good,19,Mendoza Province,Chardonnay-Viognier,white
Argentina,85,very good,19,Mendoza Province,Malbec,red
Argentina,85,very good,19,Mendoza Province,Malbec,red
Argentina,85,very good,19,Mendoza Province,Malbec,red
Argentina,85,very good,19,Mendoza Province,Malbec,red
Argentina,85,very good,19,Mendoza Province,Malbec-Syrah,red
Argentina,85,very good,19,Mendoza Province,Sauvignon Blanc,white
Argentina,85,very good,19,Mendoza Province,Sauvignon Blanc,white
Argentina,85,very good,19,Other,Bonarda,red
Argentina,85,very good,19,Other,Malbec,red
Argentina,85,very good,20,Mendoza Province,Cabernet Franc,red
Argentina,85,very good,20,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,20,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,20,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,20,Mendoza Province,Chardonnay,white
Argentina,85,very good,20,Mendoza Province,Malbec,red
Argentina,85,very good,20,Mendoza Province,Malbec,red
Argentina,85,very good,20,Mendoza Province,Malbec,red
Argentina,85,very good,20,Mendoza Province,Malbec,red
Argentina,85,very good,20,Mendoza Province,Malbec,red
Argentina,85,very good,20,Mendoza Province,Malbec,red
Argentina,85,very good,20,Mendoza Province,Malbec,red
Argentina,85,very good,20,Mendoza Province,Red Blend,red
Argentina,85,very good,20,Mendoza Province,Sparkling Blend,white
Argentina,85,very good,20,Other,Malbec,red
Argentina,85,very good,20,Other,Merlot,red
Argentina,85,very good,20,Other,Pinot Noir,red
Argentina,85,very good,20,Other,Pinot Noir,red
Argentina,85,very good,20,Other,Pinot Noir,red
Argentina,85,very good,21,Mendoza Province,Pinot Noir,red
Argentina,85,very good,22,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,22,Mendoza Province,Malbec-Cabernet Sauvignon,red
Argentina,85,very good,22,Mendoza Province,Pinot Noir,red
Argentina,85,very good,24,Mendoza Province,Malbec,red
Argentina,85,very good,25,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,25,Mendoza Province,Chardonnay,white
Argentina,85,very good,25,Mendoza Province,Malbec,red
Argentina,85,very good,25,Mendoza Province,Semillon,white
Argentina,85,very good,25,Mendoza Province,Semillon,white
Argentina,85,very good,25,Other,Cabernet Franc,red
Argentina,85,very good,25,Other,Cabernet Sauvignon,red
Argentina,85,very good,25,Other,Red Blend,red
Argentina,85,very good,26,Mendoza Province,Malbec,red
Argentina,85,very good,27,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,27,Mendoza Province,Cabernet Sauvignon,red
Argentina,85,very good,28,Mendoza Province,Red Blend,red
Argentina,85,very good,29,Mendoza Province,Chardonnay,white
Argentina,85,very good,29,Mendoza Province,Malbec,red
Argentina,85,very good,29,Mendoza Province,Malbec,red
Argentina,85,very good,29,Mendoza Province,Malbec,red
Argentina,85,very good,29,Mendoza Province,Sauvignon Blanc,white
Argentina,85,very good,30,Mendoza Province,Bordeaux-style Red Blend,red
Argentina,85,very good,30,Mendoza Province,Chardonnay,white
Argentina,85,very good,30,Mendoza Province,Malbec,red
Argentina,85,very good,30,Mendoza Province,White Blend,white
Argentina,84,good,4,Mendoza Province,Malbec-Syrah,red
Argentina,84,good,5,Mendoza Province,Malbec-Bonarda,red
Argentina,84,good,6,Mendoza Province,Chardonnay,white
Argentina,84,good,6,Mendoza Province,Malbec,red
Argentina,84,good,7,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,7,Mendoza Province,Malbec,red
Argentina,84,good,7,Mendoza Province,Malbec,red
Argentina,84,good,7,Mendoza Province,Pinot Noir,red
Argentina,84,good,8,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,8,Mendoza Province,Chardonnay,white
Argentina,84,good,8,Mendoza Province,Chardonnay,white
Argentina,84,good,8,Mendoza Province,Malbec,red
Argentina,84,good,8,Mendoza Province,Malbec,red
Argentina,84,good,8,Mendoza Province,Malbec,red
Argentina,84,good,8,Mendoza Province,Shiraz,red
Argentina,84,good,8,Other,Sparkling Blend,white
Argentina,84,good,9,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,9,Mendoza Province,Chardonnay,white
Argentina,84,good,9,Mendoza Province,Malbec,red
Argentina,84,good,9,Mendoza Province,Malbec,red
Argentina,84,good,9,Mendoza Province,Malbec,red
Argentina,84,good,9,Mendoza Province,Malbec,red
Argentina,84,good,9,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,9,Mendoza Province,Shiraz,red
Argentina,84,good,9,Other,Bonarda,red
Argentina,84,good,9,Other,Chardonnay,white
Argentina,84,good,9,Other,Malbec,red
Argentina,84,good,9,Other,Pinot Grigio,white
Argentina,84,good,9,Other,Pinot Grigio,white
Argentina,84,good,9,Other,Pinot Grigio,white
Argentina,84,good,10,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,10,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,10,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,10,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,10,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,10,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Chardonnay,white
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec,red
Argentina,84,good,10,Mendoza Province,Malbec-Cabernet Sauvignon,red
Argentina,84,good,10,Mendoza Province,Malbec-Cabernet Sauvignon,red
Argentina,84,good,10,Mendoza Province,Pinot Noir,red
Argentina,84,good,10,Mendoza Province,Pinot Noir,red
Argentina,84,good,10,Mendoza Province,Pinot Noir,red
Argentina,84,good,10,Mendoza Province,Red Blend,red
Argentina,84,good,10,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,10,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,10,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,10,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,10,Mendoza Province,Syrah,red
Argentina,84,good,10,Mendoza Province,Viognier,white
Argentina,84,good,10,Other,Cabernet Sauvignon,red
Argentina,84,good,10,Other,Chardonnay,white
Argentina,84,good,10,Other,Malbec,red
Argentina,84,good,10,Other,Malbec,red
Argentina,84,good,11,Mendoza Province,Bonarda,red
Argentina,84,good,11,Mendoza Province,Bonarda,red
Argentina,84,good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,11,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,11,Mendoza Province,Chardonnay,white
Argentina,84,good,11,Mendoza Province,Chardonnay,white
Argentina,84,good,11,Mendoza Province,Chardonnay,white
Argentina,84,good,11,Mendoza Province,Chardonnay,white
Argentina,84,good,11,Mendoza Province,Malbec,red
Argentina,84,good,11,Mendoza Province,Malbec,red
Argentina,84,good,11,Mendoza Province,Malbec,red
Argentina,84,good,11,Mendoza Province,Malbec,red
Argentina,84,good,11,Mendoza Province,Malbec,red
Argentina,84,good,11,Mendoza Province,Malbec,red
Argentina,84,good,11,Mendoza Province,Malbec,red
Argentina,84,good,11,Mendoza Province,Malbec,red
Argentina,84,good,11,Mendoza Province,Malbec-Merlot,red
Argentina,84,good,11,Mendoza Province,Merlot,red
Argentina,84,good,11,Mendoza Province,Pinot Noir,red
Argentina,84,good,11,Mendoza Province,Red Blend,red
Argentina,84,good,11,Mendoza Province,Red Blend,red
Argentina,84,good,11,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,11,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,11,Mendoza Province,Syrah,red
Argentina,84,good,11,Mendoza Province,Syrah,red
Argentina,84,good,11,Mendoza Province,Tempranillo,red
Argentina,84,good,11,Other,Chardonnay,white
Argentina,84,good,11,Other,Chardonnay,white
Argentina,84,good,11,Other,Malbec,red
Argentina,84,good,11,Other,Sauvignon Blanc,white
Argentina,84,good,11,Other,Syrah,red
Argentina,84,good,11,Other,Viognier,white
Argentina,84,good,12,Mendoza Province,Bordeaux-style Red Blend,red
Argentina,84,good,12,Mendoza Province,Bordeaux-style Red Blend,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,12,Mendoza Province,Chardonnay,white
Argentina,84,good,12,Mendoza Province,Chardonnay,white
Argentina,84,good,12,Mendoza Province,Chardonnay,white
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Malbec,red
Argentina,84,good,12,Mendoza Province,Merlot,red
Argentina,84,good,12,Mendoza Province,Moscato,white
Argentina,84,good,12,Mendoza Province,Rose,rose
Argentina,84,good,12,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,12,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,12,Mendoza Province,Viognier,white
Argentina,84,good,12,Mendoza Province,Viognier,white
Argentina,84,good,12,Other,Cabernet Sauvignon,red
Argentina,84,good,12,Other,Sauvignon Blanc,white
Argentina,84,good,12,Other,Sparkling Blend,white
Argentina,84,good,13,Mendoza Province,Bonarda,red
Argentina,84,good,13,Mendoza Province,Bonarda,red
Argentina,84,good,13,Mendoza Province,Bonarda,red
Argentina,84,good,13,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,13,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,13,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,13,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,13,Mendoza Province,Cabernet Sauvignon,red
Argentina,84,good,13,Mendoza Province,Chardonnay,white
Argentina,84,good,13,Mendoza Province,Chardonnay,white
Argentina,84,good,13,Mendoza Province,Chardonnay,white
Argentina,84,good,13,Mendoza Province,Chardonnay,white
Argentina,84,good,13,Mendoza Province,Chardonnay,white
Argentina,84,good,13,Mendoza Province,Chardonnay,white
Argentina,84,good,13,Mendoza Province,Chardonnay,white
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Malbec,red
Argentina,84,good,13,Mendoza Province,Merlot,red
Argentina,84,good,13,Mendoza Province,Pinot Grigio,white
Argentina,84,good,13,Mendoza Province,Pinot Gris,white
Argentina,84,good,13,Mendoza Province,Pinot Noir,red
Argentina,84,good,13,Mendoza Province,Pinot Noir,red
Argentina,84,good,13,Mendoza Province,Rose,rose
Argentina,84,good,13,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,13,Mendoza Province,Sauvignon Blanc,white
Argentina,84,good,13,Mendoza Province,Sparkling Blend,white
Argentina,84,good,13,Mendoza Province,Syrah,red
Argentina,84,good,13,Mendoza Province,Viognier,white
